 ,,,,
,,,,
Sur1,,,,
eV,Point 1,Point 2,Point 3,Point 4
480.5,786750,529700,994300,969500
481,781150,528900,999150,968500
481.5,787300,527850,997450,956350
482,781750,524750,1003550,961450
482.5,787350,526050,1007000,961450
483,784700,525500,1010250,969900
483.5,785400,531150,1005500,970650
484,794300,530900,1023700,971200
484.5,791700,522200,1019500,984600
485,789100,532800,1016350,980300
485.5,798250,528800,1019050,983450
486,792400,533950,1030550,987750
486.5,804350,533450,1022150,989600
487,805550,533250,1031000,992950
487.5,807750,538450,1033750,990400
488,807800,545300,1027750,999100
488.5,809850,539000,1030050,997600
489,809800,540600,1022050,1003650
489.5,809800,547050,1032800,1012450
490,817500,540450,1031500,1019000
490.5,812250,538250,1029400,1012100
491,808050,536850,1041950,1015300
491.5,809900,536850,1040550,1013450
492,808300,537250,1041900,1003500
492.5,812150,536050,1033600,997850
493,793350,535800,1035450,994350
493.5,791400,537650,1042750,996250
494,799300,537550,1031250,995100
494.5,790900,538800,1023100,988800
495,793050,536400,1032300,988600
495.5,804150,542800,1023650,985800
496,799400,533800,1019450,982000
496.5,790450,534250,1028500,971750
497,801450,539450,1022050,967350
497.5,791800,534700,1028400,991850
498,785150,530000,1021500,979650
498.5,784550,532750,1017300,987150
499,782500,539600,1021650,979550
499.5,781050,537900,1016750,987600
500,786350,544100,1015350,992200
500.5,786500,540300,1028500,980600
501,785950,538850,1020300,988600
501.5,791400,542100,1015650,985550
502,792000,528850,1024100,986400
502.5,786100,539150,1036950,990700
503,791850,532850,1035800,994300
503.5,799550,534900,1030050,993850
504,801800,543750,1037450,1004650
504.5,805650,547350,1036050,999450
505,815050,547850,1035950,1001850
505.5,814750,552550,1041400,1006900
506,828100,555100,1048200,1012650
506.5,828150,554100,1056150,1015350
507,835700,560350,1061400,1023100
507.5,852500,569800,1079950,1030700
508,865700,569550,1088050,1049000
508.5,882250,573500,1103000,1065800
509,892000,579200,1120900,1089250
509.5,905900,583000,1130850,1101000
510,897850,581200,1151300,1103800
510.5,893300,575200,1153050,1114150
511,887600,573550,1139350,1113150
511.5,868700,565100,1142000,1094000
512,849400,558750,1130100,1081700
512.5,826450,552350,1093850,1072950
513,811200,545500,1074800,1036500
513.5,795650,540800,1062150,1013950
514,784100,538300,1042000,1008800
514.5,776050,528150,1023650,989950
515,765200,534850,1023400,975100
515.5,758800,536650,1018250,969300
516,763800,527400,1004600,965000
516.5,746900,525250,1010550,955400
517,749900,525400,1007950,956050
517.5,755850,521200,991250,947350
518,742650,519550,992600,947900
518.5,738700,518000,984500,961700
519,747300,521850,989600,953300
519.5,743900,524050,980150,944350
520,744450,522000,978850,950700
520.5,747800,519200,986850,943100
521,744950,523100,979100,936450
521.5,742750,519850,977600,932850
522,737350,520750,989500,935000
522.5,738400,530350,984550,937950
523,730800,521450,983250,922400
523.5,729000,528100,983550,927500
524,726150,524350,972950,938600
524.5,723000,520850,969600,930000
525,726300,522800,976400,925550
525.5,719700,519750,985350,921800
526,730600,528000,980750,921900
526.5,736850,529900,990000,929100
527,736500,525800,987150,933750
527.5,729550,526650,981650,927450
528,731150,524400,977900,931250
528.5,737250,528050,986000,931950
529,732550,526250,989000,926350
529.5,722900,522250,996050,931950
530,724550,524650,991200,937550
530.5,722350,527000,988400,929500
531,731500,525250,988850,929900
531.5,734300,532100,976350,938600
532,733200,526800,978400,936850
532.5,734450,519050,983000,938500
533,736750,523400,992400,940350
533.5,736100,526150,985150,937850
534,737650,523250,975900,942800
534.5,733250,525650,983650,938200
535,735900,520400,985900,936950
535.5,731800,523650,986400,941000
536,729950,529000,987250,935250
536.5,731400,522950,990000,928400
537,726450,525450,986300,933000
537.5,735100,528750,989450,935750
538,736050,527350,988100,932900
538.5,736700,528250,977500,934200
539,741550,522800,983800,941300
539.5,742050,531550,987200,947050
540,744600,525950,981900,939950
540.5,744350,534550,981450,937350
541,741700,530750,984450,950050
541.5,744350,538250,988850,943100
542,741700,532350,992450,949550
542.5,739000,532100,987250,950100
543,745700,528250,977950,944450
543.5,746950,530650,983850,938400
544,738050,535650,985950,939000
544.5,743200,535000,985150,941700
545,746200,531450,987800,944350
545.5,749300,531200,984900,948250
546,743200,529900,988400,946200
546.5,739400,526750,982850,949500
547,747050,526550,991700,950500
547.5,751500,535950,993750,942450
548,744300,529900,989900,943650
548.5,745800,533800,985150,954600
549,742450,532500,989700,948550
549.5,746300,532550,991600,950200
550,745350,530500,988600,953350
550.5,752300,527800,994700,946050
551,756450,531400,986350,947850
551.5,745200,532750,998250,952750
552,749700,532050,994750,945550
552.5,759700,533400,988050,949000
553,755200,540050,990450,951900
553.5,750900,536000,992650,952450
554,753200,527650,999150,951100
554.5,751050,537550,1003600,943400
555,747200,540650,1001400,952000
555.5,749300,534350,1012350,952400
556,742300,537250,1010250,944550
556.5,743050,537300,1007850,952750
557,746650,542550,1008600,958550
557.5,748250,540200,1013900,949450
558,747850,538350,1010300,949500
558.5,752950,537800,1010600,950700
559,748850,539850,1003500,945250
559.5,756400,540000,1015250,961500
560,750750,537450,1005050,955050
560.5,755150,537350,1000100,948100
561,749850,536650,1007650,952650
561.5,743550,542000,1011550,963250
562,746350,541700,1001550,965700
562.5,749350,541800,1001650,956000
563,751400,535250,1004950,955500
563.5,744000,536350,1005700,957500
564,743250,542450,1007250,952300
564.5,745250,541050,1015150,949500
565,749850,543100,1014750,952150
565.5,749550,542450,1012650,958850
566,750350,545650,1022200,955850
566.5,750250,538800,1019250,957050
567,756950,538000,1016600,948300
567.5,747550,536100,1020600,949800
568,742100,537700,1004950,959050
568.5,744850,546000,1002300,956150
569,745100,542100,1016200,946250
569.5,750500,537800,1015600,955900
570,747950,544750,1019650,963300
570.5,745050,548100,1022150,955100
571,752750,552450,1025200,959650
571.5,744600,547800,1027700,964700
572,751800,551450,1025650,964800
572.5,750550,554100,1022750,963200
573,750000,545050,1027200,965050
573.5,742600,545650,1026050,959300
574,737950,548550,1025100,970000
574.5,746950,542350,1024400,967950
575,745350,548500,1022150,971700
575.5,747150,541950,1021400,969050
576,747950,550200,1021200,966500
576.5,746050,546450,1025950,977600
577,747900,541950,1026350,965600
577.5,743900,543150,1023300,962750
578,743100,545500,1031450,970900
578.5,747650,548350,1025650,966500
579,739950,545650,1029700,971100
579.5,740800,550300,1032700,962900
580,742500,547350,1023750,968600
580.5,753850,550200,1038200,973100
581,751300,554550,1034950,962800
581.5,745200,551700,1029500,969250
582,754550,548250,1031400,979900
582.5,750800,551800,1035250,977000
583,746250,555800,1030700,963800
583.5,742250,554900,1026800,970600
584,747950,553600,1023100,971750
584.5,752250,550750,1027000,971500
585,741400,553000,1025050,965550
585.5,745950,554350,1027750,969750
586,749200,560450,1022900,966550
586.5,752600,556050,1031800,959550
587,753350,554200,1039050,969700
587.5,756650,547450,1036600,962450
588,741850,551050,1024350,956950
588.5,747800,553450,1034100,963650
589,754400,548150,1029800,970750
589.5,757650,554900,1025100,963800
590,741450,554000,1038700,959450
590.5,747600,551600,1031550,963000
591,748100,555650,1045150,966100
591.5,750000,563500,1039750,980000
592,751100,563850,1039650,972350
592.5,753650,553600,1028950,964400
593,751600,557450,1038550,969450
593.5,747150,560550,1036400,978000
594,746250,561350,1030550,971000
594.5,740850,559200,1039800,973600
595,748500,554050,1042850,965150
595.5,757000,556150,1031350,964700
596,749150,560650,1040600,982300
596.5,747600,560350,1040300,977000
597,758700,558250,1032150,967450
597.5,743150,563400,1033800,972400
598,740600,559100,1033100,978700
598.5,752450,560900,1041650,971450
599,752400,561750,1049450,975400
599.5,744500,565700,1039250,984350
600,749200,562350,1045350,974800
600.5,744500,559100,1045150,981650
601,737500,569250,1038850,979150
601.5,749100,564000,1042400,973250
602,755950,564150,1046400,976550
602.5,747250,569500,1039050,981100
603,752750,566550,1040200,971150
603.5,760050,561100,1047500,977800
604,753650,572600,1046500,979350
604.5,750950,565800,1043450,980000
605,752100,565700,1045050,974550
605.5,752250,570950,1051200,981650
606,752200,573250,1046950,967250
606.5,753300,575150,1050700,980750
607,754850,563450,1052700,981450
607.5,751750,575400,1054150,976500
608,754900,579250,1050200,979850
608.5,753500,576750,1045300,983350
609,756550,567700,1053200,988350
609.5,758450,569050,1045850,979000
610,750350,576950,1057950,975050
610.5,756650,567600,1049550,979850
611,759550,567200,1054950,978800
611.5,754350,576350,1059300,982250
612,748850,570050,1042350,982850
612.5,749200,561150,1043700,982500
613,758400,574200,1054650,981300
613.5,744150,574600,1056550,991350
614,752850,568600,1056250,992050
614.5,756200,574050,1049400,981950
615,757650,573700,1048500,990400
615.5,760900,567800,1052900,978600
616,759750,568150,1056650,974500
616.5,755300,573350,1050550,984800
617,763150,570650,1054800,994600
617.5,760450,575900,1039200,987800
618,758850,578900,1051750,990400
618.5,766850,576600,1054550,982500
619,770750,570950,1055150,985200
619.5,766500,575450,1060600,991450
620,758350,577400,1065950,993000
620.5,767450,575650,1065950,990200
621,765600,577000,1063050,991800
621.5,760250,571950,1064500,986850
622,758450,574450,1061000,980850
622.5,768500,578350,1065800,983500
623,767400,576500,1069550,979800
623.5,764700,579950,1068900,983800
624,761250,579300,1067800,988850
624.5,766650,578250,1055350,999550
625,763300,580300,1065650,991400
625.5,772150,585350,1071750,991900
626,764700,579350,1068950,996350
626.5,765050,587450,1070750,994250
627,774450,577750,1065650,993500
627.5,780450,571900,1068300,998250
628,773650,582850,1072950,990700
628.5,771550,581400,1069550,993050
629,784050,576900,1079700,997550
629.5,777500,576250,1076350,982650
630,771350,579050,1072450,982450
630.5,778750,578550,1076800,988200
631,769400,585450,1077600,997250
631.5,769700,580900,1074350,996900
632,781200,576200,1070950,987800
632.5,767900,579850,1069400,996000
633,761300,587100,1073600,1000900
633.5,767950,585300,1072850,1000950
634,780350,591450,1069500,999700
634.5,773450,582350,1076300,999900
635,770000,582600,1069500,995050
635.5,785350,581850,1072250,1000300
636,768550,585600,1082200,1001600
636.5,765700,581200,1082550,991500
637,777150,578600,1081300,1003750
637.5,775750,576900,1086200,1009250
638,763400,580700,1086050,1002000
638.5,768750,585950,1088750,1001400
639,781850,580500,1073050,997050
639.5,773750,579600,1075250,1004150
640,760200,581550,1076000,995950
640.5,775200,583950,1080500,995850
641,783550,585050,1078750,1011850
641.5,771400,589150,1079900,1004100
642,777100,590000,1085500,1003350
642.5,773450,584600,1071550,1007700
643,773450,595100,1076200,1013400
643.5,766100,595200,1084100,1010250
644,768700,587500,1080900,990050
644.5,773550,584200,1083200,1001500
645,776650,589250,1093100,1006350
645.5,773000,590800,1078450,996100
646,775200,591400,1080400,1008900
646.5,765900,589800,1088100,1011900
647,768550,592450,1084200,1002350
647.5,770450,593650,1082000,1007600
648,768500,594000,1086150,1006800
648.5,760700,586200,1089950,1002250
649,770600,596150,1099400,1002350
649.5,770300,598750,1098500,1014900
650,764250,597750,1096650,1008200
650.5,784650,599000,1094900,999650
651,779900,605600,1090550,1007400
651.5,765600,606350,1085100,999750
652,780050,601950,1087750,1001400
652.5,788550,604850,1090450,1005700
653,767150,605050,1087600,1011100
653.5,773100,606750,1082450,1018650
654,774250,611150,1102300,1020850
654.5,780550,604550,1109400,1010550
655,767650,609100,1106150,1012950
655.5,765300,606250,1099700,1019050
656,769600,602600,1109550,1026000
656.5,759900,595400,1103750,1022900
657,763100,597500,1103400,1021900
657.5,760800,592300,1104200,1025550
658,759000,592050,1096050,1018250
658.5,759500,596650,1100300,1016050
659,757650,595050,1108700,1016000
659.5,752200,595900,1102350,1021150
660,747600,592050,1098300,1016300
660.5,748200,589450,1104050,1023900
661,747150,596100,1119800,1020300
661.5,750450,590350,1099200,1012450
662,739950,588650,1103250,1033900
662.5,754400,594200,1113350,1027600
663,750250,599000,1108150,1013800
663.5,748550,591550,1103750,1017250
664,743600,594000,1114300,1025050
664.5,754050,594500,1110050,1017200
665,756300,589850,1112700,1024550
665.5,750900,586250,1103300,1027850
666,746100,592700,1106800,1020350
666.5,750100,589750,1092700,1022550
667,748050,593600,1105100,1026700
667.5,743200,590150,1112550,1033000
668,744300,585950,1110000,1024250
668.5,743650,590300,1098400,1027200
669,748550,589700,1110450,1024000
669.5,747550,590250,1112800,1033150
670,745500,594250,1111350,1025400
670.5,748000,593650,1105350,1024650
671,762500,599700,1117950,1021350
671.5,751650,591450,1117900,1010950
672,747450,596350,1119650,1023900
672.5,742200,594450,1125050,1027350
673,745800,598850,1117200,1016850
673.5,750950,596100,1106250,1021700
674,741850,594550,1117900,1026400
674.5,748700,596800,1109750,1012750
675,749250,596150,1116700,1023450
675.5,751950,594300,1120850,1026050
676,747400,594800,1112850,1020850
676.5,747200,603450,1116250,1020350
677,753700,595000,1115900,1026000
677.5,753400,601400,1118550,1030550
678,752200,594600,1108300,1037850
678.5,754150,604000,1122250,1032450
679,748000,601500,1131400,1033100
679.5,749050,598200,1116400,1040050
680,757050,599200,1106450,1037900
680.5,751800,604700,1118850,1042800
681,752300,601500,1115700,1031750
681.5,752000,612800,1118500,1028600
682,750100,604300,1121750,1035850
682.5,752950,609950,1128300,1031550
683,751600,609200,1118400,1033900
683.5,750700,604000,1117800,1039500
684,760200,605000,1117750,1044700
684.5,757550,608900,1121950,1041850
685,752050,606700,1122550,1043350
685.5,756300,603850,1123700,1042550
686,759800,605150,1129850,1038700
686.5,752850,605200,1126300,1046950
687,751050,609300,1133500,1041250
687.5,758600,606200,1126050,1046000
688,753850,601200,1136400,1032750
688.5,754650,598500,1124350,1030800
689,758200,597800,1131050,1039750
689.5,758300,603150,1125200,1049700
690,749450,606400,1129300,1043850
690.5,748000,612000,1130800,1040450
691,754500,610150,1125750,1044750
691.5,755250,617650,1134350,1055250
692,751050,598100,1137100,1037650
692.5,751500,604500,1127900,1045550
693,751550,613250,1130550,1055550
693.5,752300,615850,1133350,1058550
694,758550,613500,1137150,1048600
694.5,759700,610250,1134700,1040750
695,752500,616500,1138400,1046950
695.5,761250,614000,1138400,1048350
696,766000,624700,1141400,1042700
696.5,763750,618000,1147350,1056400
697,758350,620200,1145550,1058800
697.5,756700,620600,1140450,1042200
698,761800,617650,1135100,1053750
698.5,763100,621000,1152550,1052700
699,762150,622050,1157350,1051200
699.5,770350,623100,1140300,1050400
700,761150,622050,1146750,1048050
700.5,765300,619950,1147450,1049250
701,765800,621750,1152400,1056800
701.5,763500,614150,1147850,1058650
702,765500,614350,1144700,1060450
702.5,763450,612850,1152150,1057250
703,767100,625200,1156100,1054600
703.5,770450,617850,1155400,1061600
704,762450,617500,1160400,1060800
704.5,767250,616100,1165150,1060050
705,767850,620400,1158600,1062500
705.5,761050,621550,1153450,1056550
706,765300,616350,1160750,1059850
706.5,760250,624450,1170150,1062050
707,764700,620900,1166950,1062150
707.5,767500,619000,1159650,1051900
708,765300,620050,1152350,1049550
708.5,768350,621400,1155400,1050350
709,766050,620500,1159350,1062400
709.5,764850,615050,1173400,1057900
710,764600,622600,1163100,1054600
710.5,770500,618650,1154200,1060800
711,768550,614050,1155350,1062350
711.5,761050,615800,1166300,1058050
712,754650,619950,1173050,1052550
712.5,762150,617150,1163550,1061850
713,770900,619950,1167150,1066350
713.5,762000,622600,1167000,1063600
714,757900,619500,1177200,1058650
714.5,766550,623100,1169350,1065600
715,771700,619650,1175450,1061400
715.5,765300,622350,1173600,1060800
716,773200,622500,1169850,1065850
716.5,773850,616750,1175800,1065550
717,771050,618600,1174550,1070800
717.5,769350,616150,1181900,1074100
718,766250,621500,1176000,1068150
718.5,777950,623000,1172050,1079550
719,772350,623650,1173900,1073150
719.5,765800,623450,1178550,1070550
720,765050,620850,1171900,1070950
720.5,762650,626000,1170200,1082950
721,773600,618600,1177650,1082700
721.5,768950,618750,1180200,1070700
722,774800,618500,1173550,1070100
722.5,771050,622800,1164250,1078850
723,771700,622650,1187100,1078350
723.5,772800,624750,1185700,1065600
724,779550,621400,1175300,1067000
724.5,777150,622050,1170100,1083400
725,767550,615850,1179200,1084400
725.5,772600,625600,1184750,1070200
726,764550,626250,1181350,1070150
726.5,774600,620250,1184850,1071200
727,769350,625000,1179400,1074300
727.5,770850,628200,1179450,1075500
728,771750,632050,1181900,1073050
728.5,766800,628700,1186250,1084350
729,773350,628000,1184100,1076100
729.5,770000,627950,1183750,1087550
730,768950,631250,1178200,1083550
730.5,772350,623650,1189150,1086000
731,772850,627500,1184200,1081000
731.5,771850,627850,1188000,1079150
732,764850,621800,1184350,1077700
732.5,777350,628750,1188400,1084850
733,768750,626550,1191850,1072200
733.5,765350,619050,1191500,1071950
734,764050,631000,1177850,1065050
734.5,768100,624950,1195650,1077750
735,773000,622100,1187300,1087450
735.5,765200,619900,1174650,1077600
736,767450,616700,1182600,1074850
736.5,768750,625250,1187950,1074600
737,759100,631950,1184550,1078450
737.5,763300,625500,1181850,1079550
738,770750,627250,1186000,1075300
738.5,762050,628850,1184350,1077050
739,761250,622600,1186150,1084450
739.5,755500,621400,1185300,1083600
740,760750,628800,1190700,1083300
740.5,754000,628850,1190500,1074350
741,757950,625000,1183000,1073350
741.5,767500,632700,1185100,1074500
742,764650,636050,1189350,1085050
742.5,752950,624900,1189700,1072850
743,761950,631150,1181100,1082950
743.5,760650,632400,1184700,1090200
744,758000,630050,1182250,1087550
744.5,758400,631250,1189200,1090500
745,761750,626150,1188650,1084950
745.5,753400,627350,1197400,1088650
746,760050,631200,1188000,1095600
746.5,764050,622750,1188150,1086400
747,764500,620850,1196550,1078400
747.5,762450,626100,1201150,1083500
748,752200,632550,1193000,1086400
748.5,755950,627250,1202350,1094850
749,763300,624000,1199300,1092850
749.5,775150,629150,1209750,1088400
750,762800,626750,1209600,1079300
750.5,762300,625200,1204650,1089400
751,761600,623150,1206850,1088200
751.5,765250,616050,1198500,1090300
752,758550,617600,1206850,1084300
752.5,751150,622350,1199350,1097500
753,759700,621550,1205700,1092950
753.5,764600,621050,1208150,1095300
754,757750,623300,1213150,1091450
754.5,758500,629550,1209000,1103550
755,760200,624250,1207800,1096750
755.5,760050,621750,1212150,1094950
756,759550,637750,1208850,1101400
756.5,764650,630650,1208050,1104650
757,761550,634700,1213800,1108750
757.5,762100,633950,1209850,1092900
758,755450,629450,1219500,1091200
758.5,757150,628850,1217500,1099900
759,760550,626650,1206900,1107950
759.5,761850,628150,1215950,1098950
760,753850,620000,1214350,1084550
760.5,749100,612000,1207200,1090350
761,759000,617900,1201950,1099900
761.5,753550,624550,1207750,1096150
762,754550,621150,1208350,1092700
762.5,756550,616600,1213500,1097350
763,756100,622450,1206850,1100650
763.5,755150,625550,1214800,1101700
764,751350,616450,1214450,1102250
764.5,743950,618300,1233100,1110000
765,751000,623250,1235150,1107250
765.5,757800,624800,1230450,1101800
766,765850,618750,1226150,1104100
766.5,760900,613500,1224650,1105250
767,755100,616750,1223700,1111050
767.5,759650,620450,1228500,1101300
768,749500,621400,1235350,1107750
768.5,744400,625950,1232150,1110700
769,738550,617550,1218350,1103750
769.5,741400,622050,1217400,1109800
770,737950,619300,1238550,1107900
770.5,733750,618400,1226500,1100650
771,726950,622950,1219300,1098750
771.5,726800,620850,1226150,1105350
772,726500,622900,1212350,1101150
772.5,721200,615600,1206700,1104150
773,716350,623800,1215650,1101350
773.5,717050,629400,1220650,1096400
774,707800,626850,1206300,1093650
774.5,707100,621900,1202600,1098650
775,707100,617850,1207200,1093300
775.5,701750,624900,1210900,1097200
776,697250,627800,1209300,1085550
776.5,690950,624250,1205600,1083750
777,687600,620300,1205550,1085800
777.5,687450,622650,1191550,1081350
778,685250,626100,1198050,1072450
778.5,686750,626950,1178200,1064000
779,685650,624850,1181450,1074100
779.5,676000,613200,1184050,1075850
780,680000,625400,1178150,1075450
780.5,674650,624700,1187350,1077950
781,673050,621400,1185800,1071850
781.5,666850,619500,1185400,1066900
782,670600,616800,1181800,1064800
782.5,670100,619600,1176850,1074600
783,656200,624700,1168700,1067300
783.5,655250,619850,1181900,1064400
784,643950,628550,1176100,1065550
784.5,651700,628100,1174350,1062100
785,654400,624550,1173600,1066450
785.5,657400,621550,1164150,1064600
786,662700,616750,1174950,1068000
786.5,649900,618300,1171350,1064000
787,653850,621450,1182300,1058650
787.5,655300,620100,1174550,1065250
788,653650,627450,1168000,1061100
788.5,655350,623450,1168800,1061800
789,654850,623050,1170800,1057250
789.5,658150,622900,1169500,1054000
790,658500,620450,1163300,1050750
790.5,656050,619750,1161750,1060350
791,662750,625900,1171800,1062000
791.5,670650,621900,1179650,1059000
792,656550,614250,1172150,1058400
792.5,656050,616600,1173300,1057400
793,651650,628150,1172900,1063800
793.5,656950,627700,1167300,1067150
794,656000,626750,1163450,1075200
794.5,655200,627850,1168000,1075950
795,653150,627550,1168050,1051950
795.5,653800,618850,1175350,1065750
796,660950,621200,1160700,1065700
796.5,658750,634100,1165500,1064200
797,655100,630250,1165400,1061450
797.5,655150,638450,1161600,1067800
798,658150,630350,1165950,1066800
798.5,663950,630650,1163400,1047000
799,656900,621300,1163850,1063100
799.5,656550,631500,1166550,1060250
800,664950,637200,1172400,1054250
800.5,659100,634650,1172700,1048850
801,662300,634800,1174900,1055000
801.5,657000,630300,1164100,1071250
802,656250,627000,1165450,1069850
802.5,664050,635000,1158650,1059450
803,659650,633200,1166350,1051750
803.5,650700,638350,1160850,1052100
804,656950,629400,1165350,1057850
804.5,657950,635050,1166100,1066850
805,666500,630400,1172950,1051400
805.5,661200,632800,1169000,1056200
806,658000,633250,1173150,1061100
806.5,667350,631000,1169050,1056250
807,669350,632400,1173750,1056100
807.5,663850,636200,1178800,1058400
808,662950,632950,1171250,1060700
808.5,671050,630050,1177550,1061350
809,663500,631000,1168500,1068500
809.5,666350,636850,1175100,1065150
810,662950,645900,1169050,1070950
810.5,669850,633900,1174750,1061150
811,662000,632900,1172600,1057900
811.5,668700,630550,1177000,1068200
812,667250,633650,1173500,1072000
812.5,669000,636350,1184200,1081650
813,658500,639100,1190050,1072500
813.5,662600,638650,1177400,1071750
814,667400,641000,1177550,1078750
814.5,676650,639000,1190950,1082200
815,675250,641850,1197550,1074150
815.5,671200,630350,1179500,1073600
816,662850,642650,1176250,1077700
816.5,672700,632550,1175450,1071600
817,667400,640350,1190500,1075250
817.5,665400,641750,1188000,1069900
818,661400,639600,1190250,1071250
818.5,671500,647950,1190350,1083800
819,667900,636250,1193500,1079450
819.5,660350,641750,1198800,1076150
820,670250,647050,1185050,1073900
820.5,670150,646400,1192100,1084850
821,672250,635700,1202400,1086000
821.5,656850,639750,1198050,1069350
822,671100,644650,1202750,1079550
822.5,674700,651050,1193450,1079050
823,671400,639700,1195100,1082100
823.5,668100,638500,1202200,1091400
824,660400,641150,1211300,1085100
824.5,671300,649850,1202800,1076450
825,663000,656050,1202000,1072550
825.5,665400,640350,1204950,1082300
826,662650,641200,1198350,1080500
826.5,666200,648850,1205950,1089100
827,664800,649300,1208700,1085650
827.5,674200,651350,1197500,1088450
828,665350,648400,1204500,1090900
828.5,665900,644150,1209800,1089000
829,666450,643550,1210500,1082300
829.5,667950,646250,1212450,1093200
830,656750,648900,1211750,1100650
830.5,666000,647550,1211350,1097150
831,668500,644950,1203700,1095250
831.5,663900,647450,1212700,1094300
832,661000,658100,1220250,1103850
832.5,666950,650150,1218100,1094650
833,672000,650800,1213350,1094050
833.5,668300,652500,1216400,1099950
834,675800,650000,1220100,1106650
834.5,663200,650300,1231450,1097000
835,676650,654200,1228100,1101100
835.5,674600,652900,1223650,1107300
836,678350,648800,1224050,1100600
836.5,671050,656400,1239850,1106400
837,670100,651550,1246150,1114250
837.5,661000,649250,1246050,1118750
838,669250,657050,1253200,1112350
838.5,670600,657350,1242050,1110000
839,676000,653550,1252450,1110850
839.5,677500,652600,1244600,1117100
840,670500,661750,1239200,1105750
840.5,667750,656150,1234500,1100050
841,673750,653750,1229350,1095050
841.5,675750,650400,1227950,1100000
842,681400,658400,1227300,1089850
842.5,684350,652350,1217050,1083050
843,673100,652850,1206100,1076000
843.5,673300,652250,1200250,1071300
844,680150,665450,1201600,1080350
844.5,682850,659700,1204050,1084600
845,674900,654150,1204350,1081200
845.5,674550,661900,1190300,1075300
846,669600,661400,1204700,1074400
846.5,680650,658050,1210000,1080350
847,678700,656200,1206950,1079350
847.5,669450,660300,1195350,1075650
848,681350,661500,1185450,1066800
848.5,683500,655450,1185450,1064700
849,680000,659300,1181950,1067300
849.5,671100,661300,1176100,1051100
850,671900,664750,1175900,1062250
850.5,677150,658900,1158900,1042800
851,687050,659700,1157750,1051300
851.5,681100,661300,1161150,1038400
852,679750,662850,1136350,1035600
852.5,681000,665300,1140350,1025500
853,684550,659600,1141950,1035800
853.5,681550,658150,1143400,1037100
854,677900,659150,1138700,1031200
854.5,685850,657300,1140700,1021600
855,684000,661200,1149100,1019000
855.5,679100,656850,1147550,1026200
856,671550,654950,1142950,1027350
856.5,673800,664450,1145600,1023750
857,688850,665600,1132550,1016550
857.5,684250,660600,1133650,1019500
858,682150,664650,1135200,1027250
858.5,673650,669700,1137550,1029650
859,682050,658800,1130750,1019650
859.5,686500,664650,1126500,1016450
860,684800,665200,1124400,1020700
860.5,678000,660400,1124750,1033650
861,683950,658850,1119200,1020000
861.5,688000,666350,1109000,1020150
862,685200,662100,1112500,1011700
862.5,684550,666150,1113700,1022050
863,687450,672100,1122650,1020300
863.5,685350,665900,1101350,1015750
864,676200,670000,1114200,1009100
864.5,681800,668650,1123500,1015050
865,686400,672800,1110250,1024450
865.5,689800,674500,1113400,1017700
866,682850,669950,1124550,1007850
866.5,688450,671650,1110850,1010400
867,697700,666550,1117550,1001750
867.5,694250,669750,1119200,1013900
868,695700,670850,1117600,1016000
868.5,685450,672400,1118500,1010200
869,686900,669900,1111850,998300
869.5,695400,668700,1111350,1003450
870,700750,666350,1115950,1010500
870.5,698700,672400,1112800,1009050
871,698400,669800,1106600,1001950
871.5,688050,668450,1110000,1002800
872,694400,674300,1111750,1002850
872.5,700600,672700,1114800,1005800
873,695800,669950,1110350,1006600
873.5,697100,666750,1107200,998150
874,695550,672500,1111150,999050
874.5,696150,676900,1112700,1014550
875,694250,675150,1110700,1005800
875.5,699250,671400,1114250,1005850
876,699000,666800,1110950,1008450
876.5,696700,671250,1114950,1010000
877,695300,680900,1119750,1007200
877.5,699750,667200,1123600,1006100
878,699500,666750,1118900,1019450
878.5,699400,665950,1112300,1019300
879,699650,676000,1116250,1018450
879.5,695700,682050,1120900,1012900
880,703750,677900,1115750,1018250
880.5,699750,674650,1114000,1028000
881,699000,676700,1106800,1024650
881.5,693700,678050,1110350,1019500
882,703400,683000,1127950,1018100
882.5,708100,676350,1124150,1019500
883,696050,679950,1133000,1015750
883.5,698500,685800,1122300,1022700
884,692950,679350,1123000,1017600
884.5,692800,677750,1128300,1017900
885,701650,682150,1134950,1011750
885.5,701600,684650,1122700,1027450
886,700600,684250,1127800,1024500
886.5,682900,687550,1130600,1023200
887,699100,680900,1117100,1024100
887.5,697750,679250,1130650,1025950
888,692200,688150,1132000,1018200
888.5,694850,681500,1129400,1022750
889,694800,687050,1130300,1024800
889.5,697400,694650,1132950,1031850
890,694000,688900,1130250,1028700
890.5,701500,686250,1131450,1039950
891,696800,683050,1135800,1040400
891.5,698800,691150,1149250,1026000
892,697150,693550,1135550,1036050
892.5,696500,686500,1128150,1038650
893,702900,685500,1136600,1040800
893.5,702100,686650,1139950,1035550
894,706700,685950,1140400,1034700
894.5,705300,698200,1145850,1040600
895,705050,686450,1143800,1032750
895.5,696450,688700,1147100,1042350
896,704700,690750,1150200,1042650
896.5,703250,693100,1159150,1042650
897,710050,693800,1147950,1038700
897.5,702950,692200,1153000,1038100
898,708750,691550,1152550,1037100
898.5,708050,688100,1159300,1041100
899,698850,696200,1160300,1033850
899.5,708850,688600,1150950,1042350
900,706750,686950,1153900,1057350
900.5,700050,687250,1157050,1044750
901,693400,690200,1155450,1044100
