 
 
Sur1
1
64.5000,736100.0000,729850.0000
65.0000,736800.0000,731000.0000
65.5000,729650.0000,716850.0000
66.0000,730150.0000,720250.0000
66.5000,728200.0000,717700.0000
67.0000,730150.0000,706750.0000
67.5000,723600.0000,711100.0000
68.0000,722500.0000,707200.0000
68.5000,726800.0000,706950.0000
69.0000,718050.0000,709400.0000
69.5000,721550.0000,709400.0000
70.0000,714200.0000,710300.0000
70.5000,712550.0000,701350.0000
71.0000,713700.0000,700200.0000
71.5000,715100.0000,699800.0000
72.0000,715250.0000,696000.0000
72.5000,703950.0000,696600.0000
73.0000,701600.0000,692600.0000
73.5000,707700.0000,695950.0000
74.0000,712350.0000,701050.0000
74.5000,711250.0000,697000.0000
75.0000,716350.0000,701500.0000
75.5000,710800.0000,700900.0000
76.0000,710700.0000,691850.0000
76.5000,701850.0000,706600.0000
77.0000,703200.0000,702700.0000
77.5000,708550.0000,702700.0000
78.0000,709600.0000,696650.0000
78.5000,696850.0000,694550.0000
79.0000,703550.0000,692600.0000
79.5000,712550.0000,697400.0000
80.0000,713500.0000,690850.0000
80.5000,713600.0000,694650.0000
81.0000,709000.0000,705150.0000
81.5000,710450.0000,693600.0000
82.0000,711150.0000,705500.0000
82.5000,701200.0000,693200.0000
83.0000,710100.0000,698850.0000
83.5000,705800.0000,706000.0000
84.0000,708050.0000,700350.0000
84.5000,708500.0000,703150.0000
85.0000,709450.0000,700850.0000
85.5000,721600.0000,713050.0000
86.0000,717750.0000,709150.0000
86.5000,715100.0000,702350.0000
87.0000,714400.0000,705050.0000
87.5000,710200.0000,713250.0000
88.0000,707750.0000,699300.0000
88.5000,701650.0000,699450.0000
89.0000,712900.0000,704100.0000
89.5000,717250.0000,709950.0000
90.0000,718950.0000,709150.0000
90.5000,710250.0000,713150.0000
91.0000,717200.0000,712650.0000
91.5000,717300.0000,705650.0000
92.0000,714950.0000,703950.0000
92.5000,718550.0000,707250.0000
93.0000,716400.0000,715350.0000
93.5000,721150.0000,712000.0000
94.0000,719350.0000,718350.0000
94.5000,717400.0000,716150.0000
95.0000,713200.0000,718600.0000
95.5000,712650.0000,720500.0000
96.0000,720950.0000,716550.0000
96.5000,722500.0000,711200.0000
97.0000,725400.0000,717900.0000
97.5000,714750.0000,714250.0000
98.0000,721950.0000,721300.0000
98.5000,719800.0000,716600.0000
99.0000,723800.0000,717300.0000
99.5000,734800.0000,725400.0000
100.0000,722350.0000,721500.0000
100.5000,723950.0000,720850.0000
101.0000,732850.0000,725900.0000
101.5000,733650.0000,724850.0000
102.0000,744450.0000,719700.0000
102.5000,740200.0000,715800.0000
103.0000,743100.0000,722900.0000
103.5000,732650.0000,720000.0000
104.0000,737350.0000,714550.0000
104.5000,738000.0000,714550.0000
105.0000,733400.0000,726600.0000
105.5000,742450.0000,730700.0000
106.0000,741450.0000,741700.0000
106.5000,749350.0000,735600.0000
107.0000,745000.0000,727000.0000
107.5000,746600.0000,723200.0000
108.0000,746050.0000,734400.0000
108.5000,739150.0000,743450.0000
109.0000,746000.0000,740700.0000
109.5000,745400.0000,735050.0000
110.0000,741450.0000,721900.0000
110.5000,740900.0000,726900.0000
111.0000,748400.0000,742650.0000
111.5000,753550.0000,745350.0000
112.0000,746300.0000,741800.0000
112.5000,758750.0000,743850.0000
113.0000,753700.0000,736500.0000
113.5000,744350.0000,745750.0000
114.0000,735100.0000,738050.0000
114.5000,740000.0000,726500.0000
115.0000,738850.0000,735100.0000
115.5000,743650.0000,737250.0000
116.0000,741900.0000,735050.0000
116.5000,747450.0000,738700.0000
117.0000,752550.0000,737300.0000
117.5000,764200.0000,750350.0000
118.0000,742350.0000,746100.0000
118.5000,745700.0000,751300.0000
119.0000,763450.0000,747750.0000
119.5000,755600.0000,743900.0000
120.0000,759450.0000,744300.0000
120.5000,764000.0000,745100.0000
121.0000,749000.0000,750650.0000
121.5000,764100.0000,755250.0000
122.0000,769850.0000,752300.0000
122.5000,757000.0000,749250.0000
123.0000,754400.0000,743700.0000
123.5000,764450.0000,751900.0000
124.0000,761800.0000,746050.0000
124.5000,755050.0000,743150.0000
125.0000,767000.0000,751450.0000
125.5000,760350.0000,760550.0000
126.0000,760700.0000,756150.0000
126.5000,760050.0000,745600.0000
127.0000,766750.0000,743300.0000
127.5000,768800.0000,746100.0000
128.0000,768250.0000,755450.0000
128.5000,767250.0000,761200.0000
129.0000,764300.0000,770800.0000
129.5000,772650.0000,771000.0000
130.0000,771750.0000,763500.0000
130.5000,763600.0000,772650.0000
131.0000,769250.0000,776150.0000
131.5000,765900.0000,772350.0000
132.0000,784100.0000,763400.0000
132.5000,776800.0000,766250.0000
133.0000,780350.0000,781200.0000
133.5000,776450.0000,774600.0000
134.0000,764900.0000,771700.0000
134.5000,774550.0000,765800.0000
135.0000,785800.0000,769100.0000
135.5000,792500.0000,770750.0000
136.0000,782450.0000,777900.0000
136.5000,778700.0000,782950.0000
137.0000,772150.0000,770800.0000
137.5000,780200.0000,778650.0000
138.0000,785500.0000,778050.0000
138.5000,787550.0000,785200.0000
139.0000,790050.0000,782400.0000
139.5000,789250.0000,783400.0000
140.0000,787900.0000,774900.0000
140.5000,790050.0000,768700.0000
141.0000,782600.0000,765350.0000
141.5000,782250.0000,772250.0000
142.0000,789100.0000,766600.0000
142.5000,795650.0000,769050.0000
143.0000,785500.0000,773900.0000
143.5000,790500.0000,770600.0000
144.0000,791500.0000,769200.0000
144.5000,797350.0000,767100.0000
145.0000,791050.0000,774400.0000
145.5000,800000.0000,789050.0000
146.0000,811950.0000,803550.0000
146.5000,812800.0000,808500.0000
147.0000,815800.0000,819100.0000
147.5000,835750.0000,822300.0000
148.0000,838100.0000,835650.0000
148.5000,843750.0000,845850.0000
149.0000,846550.0000,850400.0000
149.5000,858000.0000,856000.0000
150.0000,855100.0000,845800.0000
150.5000,845050.0000,840250.0000
151.0000,838500.0000,837750.0000
151.5000,838100.0000,826650.0000
152.0000,831400.0000,818550.0000
152.5000,823200.0000,816700.0000
153.0000,821450.0000,807850.0000
153.5000,817400.0000,805200.0000
154.0000,812300.0000,800150.0000
154.5000,810150.0000,791800.0000
155.0000,802050.0000,781700.0000
155.5000,803850.0000,773550.0000
156.0000,794400.0000,778400.0000
156.5000,788250.0000,778700.0000
157.0000,780300.0000,761150.0000
157.5000,768150.0000,747700.0000
158.0000,774650.0000,741850.0000
158.5000,772600.0000,749900.0000
159.0000,767650.0000,740300.0000
159.5000,765550.0000,724450.0000
160.0000,754500.0000,736600.0000
160.5000,761600.0000,732850.0000
161.0000,762100.0000,723900.0000
161.5000,764600.0000,722450.0000
162.0000,768700.0000,736950.0000
162.5000,771650.0000,738700.0000
163.0000,775450.0000,739600.0000
163.5000,766850.0000,738600.0000
164.0000,764250.0000,736150.0000
164.5000,762800.0000,728050.0000
165.0000,760600.0000,730500.0000
165.5000,755700.0000,732650.0000
166.0000,753250.0000,722950.0000
166.5000,755600.0000,730750.0000
167.0000,756450.0000,728950.0000
167.5000,772300.0000,725300.0000
168.0000,768350.0000,728800.0000
168.5000,766450.0000,732200.0000
169.0000,761500.0000,726850.0000
169.5000,764450.0000,727250.0000
170.0000,764100.0000,730850.0000
170.5000,766200.0000,733100.0000
171.0000,771800.0000,737400.0000
171.5000,764050.0000,731850.0000
172.0000,758500.0000,730450.0000
172.5000,753350.0000,733700.0000
173.0000,753550.0000,734500.0000
173.5000,758950.0000,743450.0000
174.0000,767100.0000,738000.0000
174.5000,770050.0000,729850.0000
175.0000,764100.0000,737800.0000
175.5000,768500.0000,734700.0000
176.0000,768800.0000,733400.0000
176.5000,774750.0000,723050.0000
177.0000,777800.0000,738300.0000
177.5000,769800.0000,746300.0000
178.0000,773050.0000,740150.0000
178.5000,771950.0000,732850.0000
179.0000,772250.0000,722750.0000
179.5000,763550.0000,726800.0000
180.0000,769600.0000,741250.0000
180.5000,777150.0000,739250.0000
181.0000,772550.0000,730550.0000
181.5000,765300.0000,744350.0000
182.0000,767400.0000,741400.0000
182.5000,762100.0000,745450.0000
183.0000,760800.0000,747800.0000
183.5000,766550.0000,736500.0000
184.0000,768200.0000,734200.0000
184.5000,770100.0000,740600.0000
185.0000,772200.0000,739650.0000
185.5000,765450.0000,731150.0000
186.0000,767450.0000,739800.0000
186.5000,764800.0000,742000.0000
187.0000,768050.0000,742950.0000
187.5000,767800.0000,748200.0000
188.0000,774150.0000,745450.0000
188.5000,780500.0000,742100.0000
189.0000,779650.0000,733350.0000
189.5000,777700.0000,734200.0000
190.0000,777950.0000,743900.0000
190.5000,774500.0000,735550.0000
191.0000,774800.0000,732100.0000
191.5000,777100.0000,739450.0000
192.0000,779300.0000,741050.0000
192.5000,773350.0000,741050.0000
193.0000,777300.0000,742800.0000
193.5000,779750.0000,743800.0000
194.0000,780150.0000,746300.0000
194.5000,771300.0000,737550.0000
195.0000,776250.0000,744100.0000
195.5000,778000.0000,742500.0000
196.0000,772800.0000,750000.0000
196.5000,771100.0000,743250.0000
197.0000,781850.0000,742800.0000
197.5000,783450.0000,740300.0000
198.0000,785250.0000,741800.0000
198.5000,777200.0000,747300.0000
199.0000,775350.0000,739850.0000
199.5000,784150.0000,736500.0000
200.0000,785000.0000,739200.0000
200.5000,782150.0000,741700.0000
201.0000,785700.0000,745800.0000
201.5000,788600.0000,740500.0000
202.0000,786750.0000,741750.0000
202.5000,791550.0000,744250.0000
203.0000,780900.0000,745700.0000
203.5000,787000.0000,746850.0000
204.0000,792500.0000,734500.0000
204.5000,790600.0000,740900.0000
205.0000,787250.0000,743550.0000
205.5000,778100.0000,745450.0000
206.0000,783200.0000,742750.0000
206.5000,789100.0000,750550.0000
207.0000,777650.0000,749800.0000
207.5000,774350.0000,746900.0000
208.0000,772200.0000,746950.0000
208.5000,784750.0000,744700.0000
209.0000,789600.0000,745150.0000
209.5000,789500.0000,749750.0000
210.0000,790450.0000,749650.0000
210.5000,780650.0000,752450.0000
211.0000,796050.0000,750250.0000
211.5000,791100.0000,743300.0000
212.0000,784500.0000,738150.0000
212.5000,791800.0000,745550.0000
213.0000,796050.0000,748250.0000
213.5000,808500.0000,752150.0000
214.0000,804800.0000,752600.0000
214.5000,802650.0000,741950.0000
215.0000,796700.0000,746500.0000
215.5000,790550.0000,749600.0000
216.0000,787800.0000,750300.0000
216.5000,785450.0000,750150.0000
217.0000,794100.0000,756250.0000
217.5000,802100.0000,756400.0000
218.0000,801200.0000,754950.0000
218.5000,792000.0000,752800.0000
219.0000,784400.0000,761250.0000
219.5000,794300.0000,752850.0000
220.0000,803150.0000,747600.0000
220.5000,804850.0000,759550.0000
221.0000,796200.0000,762850.0000
221.5000,790700.0000,755250.0000
222.0000,798950.0000,752300.0000
222.5000,788850.0000,750700.0000
223.0000,794500.0000,751550.0000
223.5000,807450.0000,756600.0000
224.0000,804250.0000,760550.0000
224.5000,802250.0000,757900.0000
225.0000,810600.0000,751200.0000
225.5000,814400.0000,754900.0000
226.0000,809100.0000,755900.0000
226.5000,817700.0000,761900.0000
227.0000,806500.0000,759750.0000
227.5000,805150.0000,756600.0000
228.0000,800750.0000,755650.0000
228.5000,807250.0000,748050.0000
229.0000,810500.0000,753850.0000
229.5000,810750.0000,754400.0000
230.0000,812000.0000,754300.0000
230.5000,810300.0000,760000.0000
231.0000,815100.0000,760800.0000
231.5000,815050.0000,753450.0000
232.0000,811300.0000,755550.0000
232.5000,812700.0000,765350.0000
233.0000,823650.0000,761300.0000
233.5000,824100.0000,761050.0000
234.0000,828300.0000,760500.0000
234.5000,826500.0000,761800.0000
235.0000,820150.0000,762550.0000
235.5000,821650.0000,765250.0000
236.0000,819100.0000,767250.0000
236.5000,817600.0000,774150.0000
237.0000,824650.0000,768550.0000
237.5000,827650.0000,771100.0000
238.0000,821850.0000,770100.0000
238.5000,824450.0000,766000.0000
239.0000,823600.0000,762250.0000
239.5000,819950.0000,759750.0000
240.0000,821700.0000,756350.0000
240.5000,827750.0000,757450.0000
241.0000,829250.0000,764550.0000
241.5000,835450.0000,778000.0000
242.0000,835850.0000,772250.0000
242.5000,834100.0000,773900.0000
243.0000,830750.0000,768700.0000
243.5000,842700.0000,774400.0000
244.0000,849050.0000,777150.0000
244.5000,851750.0000,769250.0000
245.0000,852450.0000,775450.0000
245.5000,847150.0000,776150.0000
246.0000,851700.0000,772450.0000
246.5000,856700.0000,769150.0000
247.0000,857050.0000,779500.0000
247.5000,854500.0000,781150.0000
248.0000,847800.0000,780050.0000
248.5000,842450.0000,782100.0000
249.0000,856600.0000,787150.0000
249.5000,855900.0000,785800.0000
250.0000,852550.0000,786500.0000
250.5000,861350.0000,781050.0000
251.0000,852250.0000,786100.0000
251.5000,861050.0000,798550.0000
252.0000,873600.0000,786450.0000
252.5000,871750.0000,782050.0000
253.0000,873600.0000,786200.0000
253.5000,864450.0000,782700.0000
254.0000,865500.0000,779250.0000
254.5000,869300.0000,779000.0000
255.0000,876700.0000,780950.0000
255.5000,871100.0000,788400.0000
256.0000,874850.0000,796250.0000
256.5000,878100.0000,796000.0000
257.0000,876800.0000,793250.0000
257.5000,880600.0000,796550.0000
258.0000,877150.0000,789150.0000
258.5000,880100.0000,792700.0000
259.0000,885900.0000,789250.0000
259.5000,889650.0000,792050.0000
260.0000,892200.0000,793250.0000
260.5000,894350.0000,783350.0000
261.0000,890050.0000,779900.0000
261.5000,892050.0000,790800.0000
262.0000,900650.0000,803550.0000
262.5000,902650.0000,798400.0000
263.0000,909300.0000,796700.0000
263.5000,894300.0000,792650.0000
264.0000,907450.0000,792750.0000
264.5000,894000.0000,796450.0000
265.0000,903800.0000,795700.0000
265.5000,903250.0000,797500.0000
266.0000,904350.0000,802500.0000
266.5000,901500.0000,800050.0000
267.0000,904900.0000,796650.0000
267.5000,892550.0000,789650.0000
268.0000,904950.0000,789650.0000
268.5000,905800.0000,800600.0000
269.0000,901450.0000,800200.0000
269.5000,897300.0000,794650.0000
270.0000,900550.0000,782650.0000
270.5000,897150.0000,793700.0000
271.0000,892500.0000,791250.0000
271.5000,887750.0000,795700.0000
272.0000,884200.0000,791400.0000
272.5000,877900.0000,780700.0000
273.0000,874600.0000,785200.0000
273.5000,865500.0000,786100.0000
274.0000,864650.0000,785700.0000
274.5000,870150.0000,788250.0000
275.0000,863150.0000,796000.0000
275.5000,856400.0000,785900.0000
276.0000,854050.0000,774500.0000
276.5000,844400.0000,777600.0000
277.0000,847300.0000,778150.0000
277.5000,833150.0000,779350.0000
278.0000,819850.0000,772400.0000
278.5000,823000.0000,764550.0000
279.0000,816250.0000,758100.0000
279.5000,824050.0000,763200.0000
280.0000,815050.0000,762100.0000
280.5000,811500.0000,759800.0000
281.0000,804250.0000,764050.0000
281.5000,805300.0000,763600.0000
282.0000,800300.0000,760750.0000
282.5000,802050.0000,762150.0000
283.0000,797650.0000,761900.0000
283.5000,795550.0000,762450.0000
284.0000,794400.0000,763650.0000
284.5000,791050.0000,759050.0000
285.0000,800400.0000,767400.0000
285.5000,789550.0000,760300.0000
286.0000,791850.0000,765550.0000
286.5000,792650.0000,767100.0000
287.0000,798500.0000,761900.0000
287.5000,804650.0000,770900.0000
288.0000,797450.0000,768500.0000
288.5000,798050.0000,764700.0000
289.0000,789250.0000,761900.0000
289.5000,795100.0000,759300.0000
290.0000,796300.0000,763450.0000
290.5000,796800.0000,761650.0000
291.0000,799500.0000,757800.0000
291.5000,798000.0000,761350.0000
292.0000,793200.0000,761400.0000
292.5000,791050.0000,760900.0000
293.0000,790700.0000,766900.0000
293.5000,794000.0000,769300.0000
294.0000,795100.0000,766250.0000
294.5000,794250.0000,761250.0000
295.0000,794700.0000,770650.0000
295.5000,803600.0000,767000.0000
296.0000,797150.0000,763450.0000
296.5000,801300.0000,766000.0000
297.0000,800100.0000,765500.0000
297.5000,796000.0000,760450.0000
298.0000,800400.0000,762400.0000
298.5000,808250.0000,763700.0000
299.0000,798550.0000,767400.0000
299.5000,800450.0000,762300.0000
300.0000,800050.0000,776300.0000
300.5000,803500.0000,773050.0000
301.0000,805450.0000,771700.0000
301.5000,807550.0000,769100.0000
302.0000,803400.0000,759600.0000
302.5000,803750.0000,756450.0000
303.0000,805200.0000,757800.0000
303.5000,793550.0000,758700.0000
304.0000,793400.0000,768200.0000
304.5000,799900.0000,772000.0000
305.0000,807050.0000,772900.0000
305.5000,805900.0000,776800.0000
306.0000,808800.0000,769950.0000
306.5000,804800.0000,773350.0000
307.0000,812650.0000,769850.0000
307.5000,801000.0000,773200.0000
308.0000,801800.0000,768200.0000
308.5000,807750.0000,774950.0000
309.0000,803250.0000,776650.0000
309.5000,809950.0000,769250.0000
310.0000,805350.0000,769200.0000
310.5000,810350.0000,765850.0000
311.0000,810500.0000,773650.0000
311.5000,805850.0000,766700.0000
312.0000,806500.0000,766750.0000
312.5000,800300.0000,774150.0000
313.0000,805300.0000,774350.0000
313.5000,796250.0000,770000.0000
314.0000,807500.0000,778150.0000
314.5000,809500.0000,767850.0000
315.0000,814700.0000,779900.0000
315.5000,805100.0000,770950.0000
316.0000,808050.0000,775300.0000
316.5000,801850.0000,769600.0000
317.0000,806350.0000,775850.0000
317.5000,813700.0000,778350.0000
318.0000,821000.0000,774450.0000
318.5000,809850.0000,772750.0000
319.0000,815750.0000,776600.0000
319.5000,815050.0000,776000.0000
320.0000,809300.0000,784150.0000
320.5000,818300.0000,776950.0000
321.0000,812250.0000,780450.0000
321.5000,813600.0000,767650.0000
322.0000,814100.0000,770600.0000
322.5000,827500.0000,769850.0000
323.0000,813900.0000,769700.0000
323.5000,816650.0000,775650.0000
324.0000,818600.0000,772550.0000
324.5000,819400.0000,776800.0000
325.0000,817550.0000,774700.0000
325.5000,814700.0000,772450.0000
326.0000,816550.0000,770850.0000
326.5000,819850.0000,776200.0000
327.0000,820500.0000,780800.0000
327.5000,818450.0000,778450.0000
328.0000,816300.0000,784800.0000
328.5000,829500.0000,778550.0000
329.0000,825050.0000,783900.0000
329.5000,819200.0000,780850.0000
330.0000,809500.0000,779300.0000
330.5000,816050.0000,777850.0000
331.0000,812750.0000,781050.0000
331.5000,816300.0000,783650.0000
332.0000,809800.0000,786100.0000
332.5000,815950.0000,787050.0000
333.0000,822800.0000,782250.0000
333.5000,826200.0000,782800.0000
334.0000,826000.0000,778300.0000
334.5000,820400.0000,774850.0000
335.0000,821800.0000,788700.0000
335.5000,821650.0000,787900.0000
336.0000,819450.0000,787900.0000
336.5000,814200.0000,789950.0000
337.0000,825300.0000,770600.0000
337.5000,820250.0000,784900.0000
338.0000,822300.0000,785450.0000
338.5000,826550.0000,781650.0000
339.0000,826650.0000,786500.0000
339.5000,826900.0000,785550.0000
340.0000,822000.0000,789900.0000
340.5000,823250.0000,784450.0000
341.0000,828950.0000,789450.0000
341.5000,828750.0000,787000.0000
342.0000,825500.0000,788400.0000
342.5000,826600.0000,777150.0000
343.0000,832400.0000,782300.0000
343.5000,829650.0000,778450.0000
344.0000,827900.0000,784850.0000
344.5000,828950.0000,786950.0000
345.0000,819650.0000,784600.0000
345.5000,833100.0000,799650.0000
346.0000,829900.0000,789450.0000
346.5000,828750.0000,797850.0000
347.0000,836900.0000,796450.0000
347.5000,829600.0000,797850.0000
348.0000,827600.0000,794350.0000
348.5000,828200.0000,795450.0000
349.0000,822050.0000,794500.0000
349.5000,827400.0000,789350.0000
350.0000,831350.0000,801100.0000
350.5000,832950.0000,794400.0000
351.0000,824500.0000,801750.0000
351.5000,837100.0000,795550.0000
352.0000,839400.0000,794050.0000
352.5000,836250.0000,797500.0000
353.0000,836550.0000,800500.0000
353.5000,833750.0000,797050.0000
354.0000,820050.0000,794750.0000
354.5000,825250.0000,794100.0000
355.0000,826100.0000,801900.0000
355.5000,833400.0000,801300.0000
356.0000,824600.0000,799850.0000
356.5000,838650.0000,799350.0000
357.0000,840650.0000,798850.0000
357.5000,849200.0000,804550.0000
358.0000,840650.0000,795900.0000
358.5000,838250.0000,800900.0000
359.0000,839600.0000,802500.0000
359.5000,845900.0000,805750.0000
360.0000,845900.0000,806600.0000
360.5000,846300.0000,804350.0000
361.0000,836300.0000,800450.0000
361.5000,839150.0000,806500.0000
362.0000,847250.0000,802400.0000
362.5000,844650.0000,799300.0000
363.0000,843250.0000,801950.0000
363.5000,839050.0000,796800.0000
364.0000,837800.0000,798150.0000
364.5000,843700.0000,801200.0000
365.0000,850000.0000,803950.0000
365.5000,847850.0000,805850.0000
366.0000,847100.0000,805250.0000
366.5000,846000.0000,802700.0000
367.0000,849150.0000,807600.0000
367.5000,854500.0000,809100.0000
368.0000,845050.0000,812200.0000
368.5000,850100.0000,810150.0000
369.0000,844350.0000,808350.0000
369.5000,846200.0000,803500.0000
370.0000,849800.0000,817950.0000
370.5000,851950.0000,808450.0000
371.0000,846200.0000,811650.0000
371.5000,844450.0000,812300.0000
372.0000,848050.0000,810600.0000
372.5000,851850.0000,808000.0000
373.0000,843100.0000,804400.0000
373.5000,847300.0000,807200.0000
374.0000,854150.0000,802650.0000
374.5000,854550.0000,804850.0000
375.0000,861600.0000,799250.0000
375.5000,857300.0000,806900.0000
376.0000,856550.0000,811750.0000
376.5000,861250.0000,817850.0000
377.0000,858450.0000,811000.0000
377.5000,853000.0000,810600.0000
378.0000,853250.0000,821600.0000
378.5000,851050.0000,818050.0000
379.0000,851450.0000,818100.0000
379.5000,847250.0000,821900.0000
380.0000,855000.0000,831000.0000
380.5000,855300.0000,822950.0000
381.0000,852050.0000,824900.0000
381.5000,849950.0000,822350.0000
382.0000,847450.0000,822250.0000
382.5000,861600.0000,810700.0000
383.0000,867150.0000,818700.0000
383.5000,859900.0000,818150.0000
384.0000,861450.0000,810150.0000
384.5000,864600.0000,818200.0000
385.0000,869200.0000,815100.0000
385.5000,858050.0000,816750.0000
386.0000,864000.0000,813650.0000
386.5000,860550.0000,807900.0000
387.0000,863450.0000,815950.0000
387.5000,863800.0000,817850.0000
388.0000,874200.0000,815850.0000
388.5000,867800.0000,811250.0000
389.0000,867800.0000,818550.0000
389.5000,862700.0000,814550.0000
390.0000,857600.0000,823150.0000
390.5000,846450.0000,813500.0000
391.0000,856750.0000,818800.0000
391.5000,855700.0000,811050.0000
392.0000,866050.0000,814900.0000
392.5000,857950.0000,811050.0000
393.0000,861950.0000,816500.0000
393.5000,857250.0000,807750.0000
394.0000,860400.0000,830000.0000
394.5000,861600.0000,821000.0000
395.0000,866900.0000,832700.0000
395.5000,855000.0000,835550.0000
396.0000,855200.0000,832650.0000
396.5000,864150.0000,819950.0000
397.0000,860100.0000,824400.0000
397.5000,862200.0000,823100.0000
398.0000,854350.0000,818750.0000
398.5000,873000.0000,824550.0000
399.0000,874550.0000,826150.0000
399.5000,871750.0000,831950.0000
400.0000,868250.0000,826400.0000
400.5000,865000.0000,823400.0000
401.0000,870550.0000,830550.0000
401.5000,873200.0000,825650.0000
402.0000,865350.0000,827700.0000
402.5000,878850.0000,828000.0000
403.0000,875250.0000,821100.0000
403.5000,861600.0000,821400.0000
404.0000,870300.0000,827450.0000
404.5000,863750.0000,825400.0000
405.0000,869750.0000,835250.0000
405.5000,874400.0000,822800.0000
406.0000,870400.0000,823300.0000
406.5000,874850.0000,829200.0000
407.0000,876350.0000,827250.0000
407.5000,869350.0000,822250.0000
408.0000,867100.0000,828300.0000
408.5000,868400.0000,830500.0000
409.0000,878150.0000,824600.0000
409.5000,881300.0000,828150.0000
410.0000,868100.0000,832300.0000
410.5000,873500.0000,830800.0000
411.0000,875100.0000,842550.0000
411.5000,877450.0000,835200.0000
412.0000,868550.0000,841750.0000
412.5000,876900.0000,844300.0000
413.0000,879200.0000,840950.0000
413.5000,881200.0000,840950.0000
414.0000,878600.0000,829550.0000
414.5000,881850.0000,832500.0000
415.0000,877550.0000,830300.0000
415.5000,883400.0000,820850.0000
416.0000,876400.0000,825450.0000
416.5000,888000.0000,814900.0000
417.0000,881300.0000,832550.0000
417.5000,879700.0000,829150.0000
418.0000,884050.0000,835200.0000
418.5000,882700.0000,841600.0000
419.0000,888050.0000,840400.0000
419.5000,885000.0000,838250.0000
420.0000,897400.0000,843350.0000
420.5000,880250.0000,837250.0000
421.0000,884000.0000,846750.0000
421.5000,882850.0000,837450.0000
422.0000,892100.0000,839400.0000
422.5000,876700.0000,846650.0000
423.0000,883000.0000,835000.0000
423.5000,887300.0000,834150.0000
424.0000,892900.0000,837250.0000
424.5000,884400.0000,838350.0000
425.0000,883000.0000,838650.0000
425.5000,887750.0000,837300.0000
426.0000,894750.0000,849750.0000
426.5000,894600.0000,851900.0000
427.0000,886050.0000,837250.0000
427.5000,892000.0000,845750.0000
428.0000,891400.0000,847300.0000
428.5000,890350.0000,843450.0000
429.0000,884550.0000,853950.0000
429.5000,896050.0000,851900.0000
